set,number,cardmarket_product_id,match_method,base_name
ASR,TG21,658898,unique,Zacian V
ASR,TG22,658899,unique,Zamazenta V
ASR,TG23,658900,ordered(3↔3),Garchomp V
ASR,TG24,658901,unique,Allister
ASR,TG25,658902,unique,Bea
ASR,TG26,658903,unique,Melony
ASR,TG27,658904,unique,Milo
ASR,TG28,658905,unique,Piers
ASR,TG29,658906,ordered(2↔2),Ice Rider Calyrex VMAX
ASR,TG3,658880,unique,Kingdra
ASR,TG30,658907,ordered(2↔2),Shadow Rider Calyrex VMAX
ASR,TG4,658881,unique,Frosmoth
ASR,TG5,658882,unique,Gardevoir
ASR,TG6,658883,ordered(2↔3),Wyrdeer
ASR,TG7,658884,unique,Falinks
ASR,TG8,658885,ordered(3↔3),Kleavor
ASR,TG9,658886,ordered(2↔2),Mightyena
BCR,1,280588,unique,Oddish
BCR,2,280589,unique,Gloom
BCR,3,280590,unique,Vileplume
BCR,4,280591,unique,Bellossom
BCR,5,280592,unique,Tangela
BCR,6,280593,unique,Tangrowth
BCR,7,280594,unique,Scyther
BCR,8,280595,unique,Heracross
BCR,10,280597,unique,Shaymin
BCR,11,280598,unique,Snivy
BCR,12,280599,unique,Servine
BCR,13,280600,unique,Serperior
BCR,14,280601,unique,Cottonee
BCR,15,280602,unique,Whimsicott
BCR,16,280603,unique,Petilil
BCR,17,280604,unique,Lilligant
BCR,18,280605,unique,Charmander
BCR,19,280606,unique,Charmeleon
BCR,20,280607,unique,Charizard
BCR,21,280608,unique,Numel
BCR,22,280609,unique,Camerupt
BCR,23,280610,unique,Victini
BCR,24,280611,unique,Tepig
BCR,25,280612,unique,Pignite
BCR,26,280613,unique,Emboar
BCR,27,280614,unique,Darumaka
BCR,28,280615,unique,Darmanitan
BCR,29,280616,unique,Squirtle
BCR,30,280617,unique,Wartortle
BCR,31,280618,unique,Blastoise
BCR,32,280619,ordered(2↔2),Psyduck
BCR,33,280620,ordered(2↔2),Psyduck
BCR,34,280621,ordered(2↔2),Golduck
BCR,35,280622,ordered(2↔2),Golduck
BCR,36,280623,unique,Marill
BCR,37,280624,unique,Azumarill
BCR,38,280625,ordered(1↔5),Delibird
BCR,39,280626,unique,Oshawott
BCR,40,280627,unique,Dewott
BCR,41,280628,unique,Samurott
BCR,42,280629,unique,Ducklett
BCR,43,280630,unique,Swanna
BCR,44,280631,unique,Frillish
BCR,45,280632,unique,Jellicent
BCR,46,280633,unique,Cryogonal
BCR,47,280634,ordered(2↔2),Keldeo
BCR,48,280635,ordered(2↔2),Keldeo
BCR,50,280637,unique,Pikachu
BCR,51,280638,unique,Voltorb
BCR,52,280639,unique,Electrode
BCR,53,280640,unique,Electabuzz
BCR,54,280641,unique,Electivire
BCR,55,280642,unique,Chinchou
BCR,56,280643,unique,Blitzle
BCR,57,280644,unique,Zebstrika
BCR,58,280645,unique,Wobbuffet
BCR,59,280646,unique,Spoink
BCR,60,280647,unique,Grumpig
BCR,61,280648,unique,Duskull
BCR,62,280649,unique,Dusclops
BCR,63,280650,unique,Dusknoir
BCR,64,280651,ordered(2↔2),Croagunk
BCR,65,280652,ordered(2↔2),Croagunk
BCR,66,280653,unique,Toxicroak
BCR,68,280655,unique,Munna
BCR,69,280656,unique,Musharna
BCR,70,280657,unique,Woobat
BCR,71,280658,unique,Swoobat
BCR,72,280659,unique,Venipede
BCR,73,280660,unique,Whirlipede
BCR,74,280661,unique,Scolipede
BCR,75,280662,unique,Gothita
BCR,76,280663,unique,Gothorita
BCR,77,280664,unique,Meloetta
BCR,78,280665,unique,Sandshrew
BCR,79,280666,unique,Sandslash
BCR,80,280667,unique,Gligar
BCR,81,280668,unique,Gliscor
BCR,82,280669,unique,Makuhita
BCR,83,280670,unique,Trapinch
BCR,84,280671,unique,Dwebble
BCR,85,280672,unique,Crustle
BCR,86,280673,ordered(2↔2),Mienfoo
BCR,87,280674,ordered(2↔2),Mienfoo
BCR,88,280675,unique,Mienshao
BCR,90,280677,unique,Purrloin
BCR,91,280678,unique,Liepard
BCR,92,280679,unique,Vullaby
BCR,93,280680,unique,Mandibuzz
BCR,94,280681,unique,Scizor
BCR,95,280682,ordered(2↔2),Skarmory
BCR,96,280683,ordered(2↔2),Skarmory
BCR,97,280684,unique,Klink
BCR,98,280685,unique,Vibrava
BCR,99,280686,unique,Flygon
BCR,100,280687,unique,Black Kyurem
BCR,102,280689,unique,White Kyurem
BCR,104,280691,unique,Rattata
BCR,105,280692,unique,Raticate
BCR,106,280693,unique,Meowth
BCR,107,280694,unique,Farfetch'd
BCR,108,280695,unique,Ditto
BCR,109,280696,unique,Snorlax
BCR,110,280697,unique,Togepi
BCR,111,280698,unique,Dunsparce
BCR,112,280699,unique,Taillow
BCR,113,280700,unique,Skitty
BCR,114,280701,unique,Delcatty
BCR,115,280702,unique,Spinda
BCR,116,280703,unique,Buneary
BCR,117,280704,unique,Lopunny
BCR,118,280705,unique,Patrat
BCR,119,280706,unique,Watchog
BCR,120,280707,unique,Lillipup
BCR,121,280708,unique,Herdier
BCR,122,280709,unique,Stoutland
BCR,123,280710,unique,Pidove
BCR,124,280711,unique,Tranquill
BCR,125,280712,unique,Unfezant
BCR,126,280713,unique,Audino
BCR,127,280714,unique,Aspertia City Gym
BCR,128,280715,unique,Energy Search
BCR,129,280716,unique,Great Ball
BCR,130,280717,unique,Hugh
BCR,131,280718,unique,Poké Ball
BCR,132,280719,unique,Potion
BCR,133,280720,ordered(2↔2),Rocky Helmet
BCR,134,280721,ordered(2↔3),Skyla
BCR,135,280722,unique,Switch
BCR,136,280723,unique,Town Map
BCR,137,280724,unique,Computer Search
BCR,138,280725,unique,Crystal Edge
BCR,139,280726,unique,Crystal Wall
BCR,140,280727,unique,Gold Potion
BCR,147,280734,unique,Bianca
BCR,148,280735,unique,Cheren
BCR,149,280736,ordered(2↔3),Skyla
BCR,150,280737,unique,Golurk
BCR,151,280738,unique,Terrakion
BCR,152,280739,unique,Altaria
BCR,153,280740,ordered(2↔2),Rocky Helmet
BG,1,275411,ordered(1↔3),Electabuzz
BG,2,275412,ordered(1↔3),Hitmonchan
BG,3,275413,unique,Professor Elm
BG,4,275414,ordered(1↔3),Rocket's Scizor
BG,5,275415,ordered(1↔3),Rocket's Sneasel
BG,6,275416,ordered(1↔3),Dark Ivysaur
BG,7,275417,ordered(1↔3),Dark Venusaur
BG,8,275418,ordered(1↔3),Rocket's Mewtwo
BG,9,275419,ordered(1↔3),Rocket's Hitmonchan
BKP,1,288176,ordered(1↔2),Chikorita
BKP,2,288177,ordered(1↔2),Bayleef
BKP,3,288178,ordered(1↔2),Meganium
BKP,4,288179,unique,Seedot
BKP,5,288180,unique,Kricketot
BKP,6,288181,unique,Kricketune
BKP,7,288182,unique,Petilil
BKP,8,288183,unique,Lilligant
BKP,9,288184,unique,Durant
BKP,10,288185,unique,Growlithe
BKP,11,288186,unique,Arcanine
BKP,12,288187,unique,Numel
BKP,13,288188,unique,Camerupt
BKP,15,288190,unique,Heatmor
BKP,16,288191,unique,Psyduck
BKP,17,288192,unique,Golduck
BKP,18,288193,unique,Golduck BREAK
BKP,19,288194,unique,Slowpoke
BKP,20,288195,unique,Slowbro
BKP,21,288196,unique,Slowking
BKP,22,288197,ordered(2↔2),Shellder
BKP,23,288198,ordered(2↔2),Shellder
BKP,24,288199,unique,Cloyster
BKP,25,288200,unique,Staryu
BKP,28,288203,unique,Lapras
BKP,29,288204,unique,Corsola
BKP,30,288205,unique,Suicune
BKP,33,288208,unique,Tympole
BKP,34,288209,unique,Palpitoad
BKP,35,288210,unique,Seismitoad
BKP,36,288211,unique,Ducklett
BKP,37,288212,unique,Swanna
BKP,38,288213,ordered(1↔2),Froakie
BKP,39,288214,ordered(1↔2),Frogadier
BKP,40,288215,ordered(1↔6),Greninja
BKP,41,288216,ordered(1↔2),Greninja BREAK
BKP,42,288217,unique,Electabuzz
BKP,43,288218,unique,Electivire
BKP,44,288219,unique,Shinx
BKP,45,288220,unique,Luxio
BKP,46,288221,unique,Luxray
BKP,47,288222,unique,Luxray BREAK
BKP,48,288223,unique,Blitzle
BKP,49,288224,unique,Zebstrika
BKP,50,288225,unique,Drowzee
BKP,51,288226,unique,Hypno
BKP,53,288228,unique,Skorupi
BKP,54,288229,unique,Drapion
BKP,55,288230,unique,Sigilyph
BKP,56,288231,ordered(1↔5),Trubbish
BKP,57,288232,ordered(1↔5),Garbodor
BKP,58,288233,unique,Espurr
BKP,59,288234,unique,Meowstic
BKP,60,288235,unique,Honedge
BKP,61,288236,unique,Doublade
BKP,62,288237,unique,Aegislash
BKP,63,288238,unique,Skrelp
BKP,64,288239,unique,Phantump
BKP,65,288240,unique,Trevenant
BKP,66,288241,unique,Trevenant BREAK
BKP,67,288242,unique,Sudowoodo
BKP,68,288243,unique,Gible
BKP,69,288244,unique,Gabite
BKP,70,288245,unique,Garchomp
BKP,71,288246,unique,Pancham
BKP,72,288247,unique,Nuzleaf
BKP,73,288248,unique,Shiftry
BKP,75,288250,unique,Pangoro
BKP,78,288253,unique,Mawile
BKP,79,288254,unique,Ferroseed
BKP,80,288255,unique,Ferrothorn
BKP,81,288256,unique,Clefairy
BKP,82,288257,unique,Clefable
BKP,84,288259,unique,Spritzee
BKP,85,288260,unique,Aromatisse
BKP,86,288261,unique,Dragalge
BKP,87,288262,unique,Rattata
BKP,88,288263,unique,Raticate
BKP,89,288264,unique,Raticate BREAK
BKP,90,288265,unique,Dunsparce
BKP,91,288266,unique,Stantler
BKP,93,288268,unique,Glameow
BKP,94,288269,unique,Purugly
BKP,95,288270,unique,Furfrou
BKP,96,288271,unique,All-Night Party
BKP,97,288272,ordered(1↔3),Bursting Balloon
BKP,98,288273,ordered(3↔3),Delinquent
BKP,98a,311410,ordered(3↔3),Delinquent
BKP,98b,782672,ordered(3↔3),Delinquent
BKP,99,288274,ordered(1↔3),Fighting Fury Belt
BKP,100,288275,unique,Great Ball
BKP,101,288276,unique,Gyarados Spirit Link
BKP,102,288277,ordered(1↔4),Max Elixir
BKP,103,288278,unique,Max Potion
BKP,104,288279,ordered(1↔2),Misty's Determination
BKP,105,288280,unique,Pokémon Catcher
BKP,106,288281,unique,Potion
BKP,107,288282,ordered(2↔10),Professor Sycamore
BKP,107a,297896,ordered(2↔10),Professor Sycamore
BKP,108,288283,unique,Psychic's Third Eye
BKP,109,288284,ordered(1↔3),Puzzle of Time
BKP,110,288285,ordered(1↔3),Reverse Valley
BKP,111,288286,unique,Scizor Spirit Link
BKP,112,288287,unique,Tierno
BKP,113,288288,ordered(1↔2),Splash Energy
BKP,122,288297,unique,Skyla
BKT,1,286247,unique,Paras
BKT,2,286248,unique,Parasect
BKT,3,286249,unique,Pinsir
BKT,4,286250,unique,Cacnea
BKT,5,286251,unique,Pansage
BKT,6,286252,unique,Simisage
BKT,7,286253,ordered(3↔3),Chespin
BKT,8,286254,ordered(3↔3),Chespin
BKT,9,286255,ordered(3↔3),Chespin
BKT,10,286256,unique,Quilladin
BKT,11,286257,unique,Chesnaught
BKT,12,286258,unique,Chesnaught BREAK
BKT,13,286259,unique,Scatterbug
BKT,14,286260,unique,Spewpa
BKT,15,286261,unique,Vivillon
BKT,16,286262,unique,Skiddo
BKT,17,286263,unique,Gogoat
BKT,18,286264,unique,Cyndaquil
BKT,19,286265,unique,Quilava
BKT,20,286266,unique,Typhlosion
BKT,23,286269,unique,Pansear
BKT,24,286270,unique,Simisear
BKT,25,286271,unique,Fennekin
BKT,26,286272,unique,Braixen
BKT,27,286273,unique,Goldeen
BKT,28,286274,unique,Seaking
BKT,29,286275,unique,Staryu
BKT,30,286276,unique,Starmie
BKT,31,286277,ordered(2↔5),Remoraid
BKT,32,286278,ordered(2↔5),Remoraid
BKT,33,286279,ordered(1↔4),Octillery
BKT,36,286282,unique,Piplup
BKT,37,286283,unique,Prinplup
BKT,38,286284,unique,Empoleon
BKT,39,286285,unique,Snover
BKT,40,286286,unique,Abomasnow
BKT,41,286287,unique,Panpour
BKT,42,286288,unique,Simipour
BKT,43,286289,unique,Vanillite
BKT,44,286290,unique,Vanillish
BKT,45,286291,unique,Vanilluxe
BKT,46,286292,unique,Froakie
BKT,47,286293,unique,Frogadier
BKT,48,286294,unique,Pikachu
BKT,49,286295,unique,Raichu
BKT,50,286296,unique,Raichu BREAK
BKT,51,286297,ordered(2↔2),Magnemite
BKT,52,286298,ordered(2↔2),Magnemite
BKT,53,286299,unique,Magneton
BKT,54,286300,unique,Magnezone
BKT,55,286301,unique,Raikou
BKT,56,286302,unique,Stunfisk
BKT,57,286303,unique,Dedenne
BKT,58,286304,unique,Gastly
BKT,59,286305,unique,Haunter
BKT,60,286306,unique,Gengar
BKT,65,286311,unique,Misdreavus
BKT,66,286312,unique,Mismagius
BKT,67,286313,unique,Wobbuffet
BKT,68,286314,ordered(2↔2),Ralts
BKT,69,286315,unique,Kirlia
BKT,70,286316,unique,Cresselia
BKT,71,286317,unique,Woobat
BKT,72,286318,unique,Swoobat
BKT,73,286319,unique,Elgyem
BKT,74,286320,unique,Beheeyem
BKT,75,286321,unique,Sandshrew
BKT,76,286322,unique,Sandslash
BKT,77,286323,unique,Cubone
BKT,78,286324,ordered(1↔5),Marowak
BKT,79,286325,unique,Marowak BREAK
BKT,80,286326,unique,Swinub
BKT,81,286327,unique,Piloswine
BKT,82,286328,unique,Mamoswine
BKT,83,286329,unique,Hippopotas
BKT,84,286330,ordered(1↔2),Gallade
BKT,85,286331,unique,Meloetta
BKT,86,286332,unique,Pancham
BKT,87,286333,unique,Hawlucha
BKT,88,286334,unique,Cacturne
BKT,89,286335,ordered(2↔2),Zorua
BKT,90,286336,ordered(2↔2),Zorua
BKT,91,286337,unique,Zoroark
BKT,92,286338,unique,Zoroark BREAK
BKT,93,286339,unique,Inkay
BKT,94,286340,unique,Yveltal
BKT,95,286341,unique,Bronzor
BKT,96,286342,unique,Bronzong
BKT,97,286343,unique,Mr. Mime
BKT,98,286344,unique,Snubbull
BKT,99,286345,unique,Granbull
BKT,100,286346,ordered(2↔2),Ralts
BKT,102,286348,unique,Floette
BKT,103,286349,unique,Florges
BKT,104,286350,unique,Florges BREAK
BKT,105,286351,unique,Spritzee
BKT,106,286352,unique,Aromatisse
BKT,107,286353,unique,Xerneas
BKT,108,286354,ordered(2↔2),Axew
BKT,109,286355,ordered(2↔2),Axew
BKT,110,286356,unique,Fraxure
BKT,111,286357,unique,Haxorus
BKT,112,286358,unique,Noivern
BKT,113,286359,unique,Noivern BREAK
BKT,114,286360,unique,Meowth
BKT,115,286361,ordered(2↔2),Doduo
BKT,116,286362,ordered(2↔2),Doduo
BKT,117,286363,unique,Dodrio
BKT,118,286364,unique,Snorlax
BKT,119,286365,unique,Hoothoot
BKT,120,286366,unique,Noctowl
BKT,121,286367,unique,Teddiursa
BKT,122,286368,unique,Ursaring
BKT,123,286369,unique,Smeargle
BKT,124,286370,unique,Swablu
BKT,125,286371,unique,Starly
BKT,126,286372,unique,Staravia
BKT,127,286373,unique,Staraptor
BKT,128,286374,unique,Chatot
BKT,129,286375,unique,Rufflet
BKT,130,286376,unique,Braviary
BKT,131,286377,ordered(2↔2),Noibat
BKT,132,286378,ordered(2↔2),Noibat
BKT,133,286379,unique,Assault Vest
BKT,134,286380,ordered(2↔8),Brigette
BKT,135,286381,unique,Buddy-Buddy Rescue
BKT,136,286382,ordered(1↔2),Fisherman
BKT,137,286383,ordered(1↔10),Float Stone
BKT,138,286384,ordered(2↔3),Giovanni's Scheme
BKT,139,286385,unique,Glalie Spirit Link
BKT,140,286386,ordered(1↔2),Heavy Ball
BKT,141,286387,unique,Heavy Boots
BKT,142,286388,unique,Houndoom Spirit Link
BKT,143,286389,ordered(1↔2),Judge
BKT,144,286390,unique,Mewtwo Spirit Link
BKT,145,286391,ordered(1↔6),Parallel City
BKT,146,286392,ordered(2↔2),Professor's Letter
BKT,146a,782671,ordered(2↔2),Professor's Letter
BKT,147,286393,unique,Reserved Ticket
BKT,148,286394,unique,Skyla
BKT,149,286395,ordered(1↔7),Super Rod
BKT,150,286396,ordered(1↔2),Town Map
BKT,151,286397,unique,Burning Energy
BKT,152,286398,unique,Rainbow Energy
BKT,161,286407,ordered(2↔8),Brigette
BKT,162,286408,ordered(2↔3),Giovanni's Scheme
BLK,1,835903,ordered(2↔2),Snivy
BLK,2,835905,ordered(2↔2),Servine
BLK,3,835908,ordered(3↔3),Serperior ex
BLK,4,835910,ordered(2↔2),Pansage
BLK,5,835912,ordered(2↔2),Simisage
BLK,6,835914,ordered(2↔2),Petilil
BLK,7,835916,ordered(2↔2),Lilligant
BLK,8,835918,ordered(2↔2),Maractus
BLK,9,835919,ordered(2↔2),Karrablast
BLK,10,835921,ordered(2↔2),Foongus
BLK,11,835922,ordered(2↔2),Amoonguss
BLK,12,835926,ordered(2↔2),Victini
BLK,13,835928,ordered(2↔2),Darumaka
BLK,14,835929,ordered(2↔2),Darmanitan
BLK,15,835932,ordered(2↔2),Larvesta
BLK,16,835934,ordered(2↔2),Volcarona
BLK,17,835936,ordered(2↔2),Panpour
BLK,18,835939,ordered(2↔2),Simipour
BLK,19,835940,ordered(2↔2),Tympole
BLK,20,835942,ordered(2↔2),Palpitoad
BLK,21,835943,ordered(2↔2),Seismitoad
BLK,22,835945,ordered(2↔2),Tirtouga
BLK,23,835947,ordered(2↔2),Carracosta
BLK,24,835948,ordered(2↔2),Alomomola
BLK,25,835949,ordered(2↔2),Cubchoo
BLK,26,835950,ordered(2↔2),Beartic
BLK,27,835953,ordered(2↔2),Cryogonal
BLK,28,835955,ordered(3↔3),Kyurem ex
BLK,29,835957,ordered(2↔2),Emolga
BLK,30,835959,ordered(2↔2),Tynamo
BLK,31,835961,ordered(2↔2),Eelektrik
BLK,32,835964,ordered(2↔2),Eelektross
BLK,33,835970,unique,Thundurus
BLK,34,835966,ordered(4↔4),Zekrom ex
BLK,35,835978,ordered(2↔2),Munna
BLK,36,835980,ordered(2↔2),Musharna
BLK,37,835981,ordered(2↔2),Solosis
BLK,38,835983,ordered(2↔2),Duosion
BLK,39,835985,unique,Reuniclus
BLK,40,835988,ordered(2↔2),Elgyem
BLK,41,835989,ordered(2↔2),Beheeyem
BLK,42,835992,ordered(2↔2),Golett
BLK,43,835994,ordered(2↔2),Golurk
BLK,44,835996,ordered(3↔3),Meloetta ex
BLK,45,835998,ordered(2↔2),Drilbur
BLK,46,835999,ordered(3↔3),Excadrill ex
BLK,47,836003,ordered(2↔2),Timburr
BLK,48,836005,ordered(2↔2),Gurdurr
BLK,49,836007,ordered(2↔2),Conkeldurr
BLK,50,836009,ordered(2↔2),Throh
BLK,51,836011,ordered(2↔2),Dwebble
BLK,52,836013,ordered(2↔2),Crustle
BLK,53,836015,ordered(2↔2),Landorus
BLK,54,836017,ordered(2↔2),Venipede
BLK,55,836018,ordered(2↔2),Whirlipede
BLK,56,836021,ordered(2↔2),Scolipede
BLK,57,836023,ordered(2↔2),Sandile
BLK,58,836024,ordered(2↔2),Krokorok
BLK,59,836026,ordered(2↔2),Krookodile
BLK,60,836033,ordered(2↔2),Escavalier
BLK,61,836035,ordered(2↔2),Klink
BLK,62,836037,ordered(2↔2),Klang
BLK,63,836039,ordered(2↔2),Klinklang
BLK,64,836041,ordered(2↔2),Pawniard
BLK,65,836043,ordered(2↔2),Bisharp
BLK,66,836045,ordered(2↔2),Cobalion
BLK,67,836046,ordered(3↔3),Genesect ex
BLK,68,836047,ordered(2↔2),Axew
BLK,69,836048,ordered(2↔2),Fraxure
BLK,70,836050,ordered(2↔2),Haxorus
BLK,71,836052,ordered(2↔2),Pidove
BLK,72,836055,ordered(2↔2),Tranquill
BLK,73,836056,ordered(2↔2),Unfezant
BLK,74,836058,ordered(2↔2),Audino
BLK,75,836060,ordered(2↔2),Minccino
BLK,76,836063,ordered(2↔2),Cinccino
BLK,77,836064,ordered(2↔2),Rufflet
BLK,78,836065,ordered(2↔2),Braviary
BLK,79,836066,unique,Air Balloon
BLK,80,836067,unique,Antique Cover Fossil
BLK,81,836068,unique,Energy Coin
BLK,82,836069,ordered(2↔2),Fennel
BLK,83,836070,ordered(3↔3),N's Plan
BLK,84,836073,unique,Pokégear 3.0
BLK,85,836076,unique,Professor's Research
BLK,86,836078,unique,Prism Energy
BLK,87,836082,ordered(2↔2),Snivy
BLK,88,836085,ordered(2↔2),Servine
BLK,89,836087,ordered(2↔2),Pansage
BLK,90,836089,ordered(2↔2),Simisage
BLK,91,836091,ordered(2↔2),Petilil
BLK,92,836093,ordered(2↔2),Lilligant
BLK,93,836094,ordered(2↔2),Maractus
BLK,94,836096,ordered(2↔2),Karrablast
BLK,95,836098,ordered(2↔2),Foongus
BLK,96,836100,ordered(2↔2),Amoonguss
BLK,97,836101,ordered(2↔2),Darumaka
BLK,98,836102,ordered(2↔2),Darmanitan
BLK,99,836105,ordered(2↔2),Larvesta
BLK,100,836107,ordered(2↔2),Volcarona
BLK,101,836109,ordered(2↔2),Panpour
BLK,102,836111,ordered(2↔2),Simipour
BLK,103,836113,ordered(2↔2),Tympole
BLK,104,836115,ordered(2↔2),Palpitoad
BLK,105,836117,ordered(2↔2),Seismitoad
BLK,106,836119,ordered(2↔2),Tirtouga
BLK,107,836121,ordered(2↔2),Carracosta
BLK,108,836123,ordered(2↔2),Alomomola
BLK,109,836125,ordered(2↔2),Cubchoo
BLK,110,836127,ordered(2↔2),Beartic
BLK,111,836129,ordered(2↔2),Cryogonal
BLK,112,836132,ordered(2↔2),Emolga
BLK,113,836135,ordered(2↔2),Tynamo
BLK,114,836137,ordered(2↔2),Eelektrik
BLK,115,836139,ordered(2↔2),Eelektross
BLK,116,836144,ordered(2↔2),Munna
BLK,117,836146,ordered(2↔2),Musharna
BLK,118,836148,ordered(2↔2),Solosis
BLK,119,836151,ordered(2↔2),Duosion
BLK,120,836154,ordered(2↔2),Elgyem
BLK,121,836156,ordered(2↔2),Beheeyem
BLK,122,836160,ordered(2↔2),Golett
BLK,123,836162,ordered(2↔2),Golurk
BLK,124,836165,ordered(2↔2),Drilbur
BLK,125,836167,ordered(2↔2),Timburr
BLK,126,836169,ordered(2↔2),Gurdurr
BLK,127,836170,ordered(2↔2),Conkeldurr
BLK,128,836172,ordered(2↔2),Throh
BLK,129,836174,ordered(2↔2),Dwebble
BLK,130,836176,ordered(2↔2),Crustle
BLK,131,836177,ordered(2↔2),Landorus
BLK,132,836181,ordered(2↔2),Venipede
BLK,133,836183,ordered(2↔2),Whirlipede
BLK,134,836187,ordered(2↔2),Scolipede
BLK,135,836190,ordered(2↔2),Sandile
BLK,136,836192,ordered(2↔2),Krokorok
BLK,137,836193,ordered(2↔2),Krookodile
BLK,138,836197,ordered(2↔2),Escavalier
BLK,139,836205,ordered(2↔2),Klink
BLK,140,836206,ordered(2↔2),Klang
BLK,141,836208,ordered(2↔2),Klinklang
BLK,142,836199,ordered(2↔2),Pawniard
BLK,143,836210,ordered(2↔2),Bisharp
BLK,144,836212,ordered(2↔2),Cobalion
BLK,145,836213,ordered(2↔2),Axew
BLK,146,836215,ordered(2↔2),Fraxure
BLK,147,836217,ordered(2↔2),Haxorus
BLK,148,836219,ordered(2↔2),Pidove
BLK,149,836221,ordered(2↔2),Tranquill
BLK,150,836222,ordered(2↔2),Unfezant
BLK,151,836223,ordered(2↔2),Audino
BLK,152,836224,ordered(2↔2),Minccino
BLK,153,836226,ordered(2↔2),Cinccino
BLK,154,836228,ordered(2↔2),Rufflet
BLK,155,836229,ordered(2↔2),Braviary
BLK,156,836230,ordered(3↔3),Serperior ex
BLK,157,836231,ordered(3↔3),Kyurem ex
BLK,158,836232,ordered(4↔4),Zekrom ex
BLK,159,836233,ordered(3↔3),Meloetta ex
BLK,160,836234,ordered(3↔3),Excadrill ex
BLK,161,836235,ordered(3↔3),Genesect ex
BLK,162,836236,ordered(2↔2),Fennel
BLK,163,836237,ordered(3↔3),N's Plan
BLK,164,836238,ordered(3↔3),Serperior ex
BLK,165,836239,ordered(3↔3),Kyurem ex
BLK,166,836240,ordered(4↔4),Zekrom ex
BLK,167,836241,ordered(3↔3),Meloetta ex
BLK,168,836242,ordered(3↔3),Excadrill ex
BLK,169,836243,ordered(3↔3),Genesect ex
BLK,170,836244,ordered(3↔3),N's Plan
BLK,171,836245,ordered(2↔2),Victini
BLK,172,836246,ordered(4↔4),Zekrom ex
BLW,1,279739,ordered(2↔3),Snivy
BLW,2,279740,ordered(2↔3),Snivy
BLW,3,279741,ordered(2↔2),Servine
BLW,4,279742,ordered(2↔2),Servine
BLW,5,279743,ordered(2↔2),Serperior
BLW,6,279744,ordered(2↔2),Serperior
BLW,7,279745,unique,Pansage
BLW,8,279746,unique,Simisage
BLW,9,279747,unique,Petilil
BLW,10,279748,unique,Lilligant
BLW,11,279749,ordered(2↔2),Maractus
BLW,12,279750,ordered(2↔2),Maractus
BLW,13,279751,unique,Deerling
BLW,14,279752,unique,Sawsbuck
BLW,15,279753,ordered(2↔3),Tepig
BLW,16,279754,ordered(2↔3),Tepig
BLW,17,279755,ordered(2↔2),Pignite
BLW,18,279756,ordered(2↔2),Pignite
BLW,19,279757,ordered(2↔2),Emboar
BLW,20,279758,ordered(2↔2),Emboar
BLW,21,279759,unique,Pansear
BLW,22,279760,unique,Simisear
BLW,23,279761,ordered(2↔2),Darumaka
BLW,24,279762,ordered(2↔2),Darumaka
BLW,25,279763,ordered(1↔2),Darmanitan
BLW,26,279764,ordered(2↔2),Reshiram
BLW,27,279765,ordered(2↔3),Oshawott
BLW,28,279766,ordered(2↔3),Oshawott
BLW,29,279767,ordered(2↔2),Dewott
BLW,30,279768,ordered(2↔2),Dewott
BLW,31,279769,ordered(2↔2),Samurott
BLW,32,279770,ordered(2↔2),Samurott
BLW,33,279771,unique,Panpour
BLW,34,279772,unique,Simipour
BLW,35,279773,unique,Basculin
BLW,36,279774,unique,Ducklett
BLW,37,279775,unique,Swanna
BLW,38,279776,ordered(2↔2),Alomomola
BLW,39,279777,ordered(2↔2),Alomomola
BLW,40,279778,ordered(2↔2),Blitzle
BLW,41,279779,ordered(2↔2),Blitzle
BLW,42,279780,ordered(2↔3),Zebstrika
BLW,43,279781,ordered(2↔3),Zebstrika
BLW,44,279782,ordered(2↔2),Joltik
BLW,45,279783,ordered(2↔2),Joltik
BLW,46,279784,unique,Galvantula
